"time","Inf.Asintomaticos","Inf.Leves","Inf.Hosp","Inf.UCI","Total.infecciosos","Defunciones","Removidos","Defunciones_por_dia","Removidos_por_dia"
253,1226589.56404145,3906300.66453248,903882.707722182,451941.354002023,6488714.29029813,2946435.15130786,73264541.670074,14579.0820748014,316149.431166962
254,1204060.86816957,3839717.73485187,889442.627681619,444721.313976215,6377942.54467927,2960781.46609403,73575224.1700861,14346.314786166,310682.50001213
255,1182051.62778309,3774313.59711252,875218.785130558,437609.392695375,6269193.40272154,2974898.4688754,73880542.9532199,14117.0027813795,305318.78313385
256,1160551.7352361,3710081.11941063,861211.404604244,430605.702427117,6162449.96167809,2988789.62177423,74180600.2585082,13891.1528988215,300057.305288255
257,1139550.6597432,3647011.42188746,847420.322151885,423710.161196037,6057692.56497859,3002458.3873859,74475497.2053029,13668.7656116686,294896.946794704
258,1119037.53398659,3585094.06389683,833845.019824626,416922.510027698,5954899.12773574,3015908.22276282,74765333.6682607,13449.8353769286,289836.46295777
259,1099001.23525672,3524317.2325972,820484.661383923,410242.330802822,5854045.46004066,3029142.57415785,75050208.1849726,13234.3513950231,284874.516711935
260,1079430.45447218,3464667.89170119,807338.119488487,403669.059850758,5755105.52551261,3042164.87203164,75330217.8494631,13022.2978737946,280009.664490506
261,1060313.76485789,3406131.94575001,794404.006984684,397202.003594679,5658051.72118727,3054978.5266469,75605458.2394643,12813.6546152551,275240.390001178
262,1041639.68048836,3348694.3867084,781680.705174391,390840.35268552,5562855.12505667,3067586.92427924,75876023.3606181,12608.3976323474,270565.121153817
263,1023396.71091428,3292339.42382309,769166.388326446,384583.194257692,5469485.7173215,3079993.42350496,76142005.5812427,12406.4992257119,265982.220624641
264,1005573.40886183,3237050.61309594,756859.0492104,378429.524695965,5377912.59586414,3092201.35227482,76403495.60197,12207.9287698641,261490.020727277
265,988158.413382302,3182810.9704551,744756.521089087,372378.26063175,5288104.16555824,3104214.00508037,76660582.4183515,12012.6528055486,257086.816381454
266,971140.487382544,3129603.0786761,732856.4990016,366428.249584587,5200028.31464483,3116034.64062425,76913353.3014003,11820.6355438782,252770.883048877
267,954508.55046025,3077409.18418002,721156.559166799,360578.279663901,5113652.57347097,3127666.47976699,77161893.783611,11631.8391427398,248540.482210606
268,938251.707508779,3026211.28523447,709654.176833214,354827.088493952,5028944.25807042,3139112.70373337,77406287.6508293,11446.223966381,244393.867218345
269,922359.27255537,2975991.21223999,698346.742864692,349173.371506658,4945870.59916671,3150376.45269132,77646616.9450008,11263.748957952,240329.294171482
270,906820.789566845,2926730.69990979,687231.578701886,343615.789422342,4864398.85760086,3161460.82444676,77882961.9670328,11084.3717554454,236345.022032037
271,891626.048669514,2878411.45222261,676305.95022867,338152.975182934,4784496.42630373,3172368.87353116,78115401.2915883,10908.0490843933,232439.324555472
272,876765.100156578,2831015.20045109,665567.080190232,332783.540161025,4706130.92095892,3183103.61033387,78344011.7797803,10734.7368027167,228610.488191992
273,862228.264483503,2784523.75448122,655012.159566192,327506.079846421,4629270.25837734,3193668.00058428,78568868.6020989,10564.3902504067,224856.822318599
274,848006.140722045,2738919.0485389,644638.357732877,322319.17892728,4553882.7259211,3204064.96482881,78790045.2580596,10396.9642445263,221176.655960679
275,834089.611430881,2694183.18078818,634442.831673166,317221.415895039,4479937.03978727,3214297.3782422,79007613.6054879,10232.413413391,217568.347428322
276,820469.846244896,2650298.44817131,624422.734158327,312211.367135327,4407402.39570986,3224368.07043574,79221643.8870331,10070.6921935398,214030.281545267
277,807138.302875017,2607247.37608386,614575.221058385,307287.610583154,4336248.51060042,3234279.82549648,79432204.7625733,9911.75506073702,210560.875540197
278,794086.726365933,2565012.74339371,604897.457754465,302448.728929078,4266445.65644319,3244035.38213201,79639363.3429177,9755.55663553206,207158.580344334
279,781307.147907841,2523577.60458011,595386.624874084,297693.312486855,4197964.68984889,3253637.43376257,79843185.2198164,9602.05163056636,203821.876898706
280,768791.881445999,2482925.30738299,586039.923269633,293019.961682676,4130777.0737813,3263088.62881845,80043734.5011561,9451.19505587686,200549.28133975
281,756533.519326519,2443039.5073557,576854.578381461,288427.289236714,4064854.8943004,3272391.57110878,80241073.8466998,9302.94229033217,197339.345543623
282,744524.925554058,2403904.17746484,567827.843780869,283913.921934615,4000170.86873438,3281548.82046971,80435264.5108995,9157.24936092319,194190.66419974
283,732759.232298124,2365503.61997178,558957.004658584,279478.50237174,3936698.35930022,3290562.89282668,80626366.3656565,9014.07235697284,191101.854757041
284,721229.831650617,2327822.47113033,550239.380395248,275119.690238407,3874411.37341461,3299436.26095252,80814437.9439081,8873.36812583776,188071.57825157
285,709930.367241828,2290845.70374658,541672.326621255,270836.163349812,3813284.56095947,3308171.35521972,80999536.4810162,8735.09426720673,185098.537108138
286,698854.729163412,2254558.6330765,533253.237478998,266626.618777147,3753293.21849605,3316770.56375951,81181717.9369927,8599.20853978302,182181.455976427
287,687997.043935955,2218946.91474415,524979.546826373,262489.773449358,3694413.27895583,3325236.23341127,81361037.0416306,8465.66965176584,179319.104637891
288,677351.665983551,2183996.54328524,516848.729324921,258424.364697214,3636621.30329093,3333570.67044082,81537547.3309723,8334.43702954333,176510.289341688
289,666913.171826572,2149693.85402109,508858.301830776,254429.150948779,3579894.47862722,3341776.14072577,81711301.1675163,8205.47028495325,173753.836544052
290,656676.348230823,2116025.51459037,501005.823380187,250502.911722175,3524210.59792356,3349854.87104676,81882349.7914016,8078.73032098869,171048.623885244
291,646636.186133326,2082978.52444858,493288.896057373,246644.44805951,3469548.05469879,3357809.04933131,82050743.3402115,7954.17828454729,168393.54880999
292,636787.871812018,2050540.20938047,485705.165159886,242852.582609558,3415885.82896193,3365640.82540443,82216530.8827135,7831.77607312519,165787.542501956
293,627126.777147597,2018698.21337787,478252.318899952,239126.15947843,3363203.46890385,3373352.31195821,82379760.4574483,7711.48655377794,163229.574734837
294,617648.453094009,1987440.49525404,470928.088672114,235464.044363395,3311481.08138355,3380945.58490942,82540479.0935054,7593.27295121085,160718.636057064
295,608348.621188984,1956755.32128376,463730.248725622,231865.124389077,3260699.31558744,3388422.68416193,82698732.8418834,7477.09925250942,158253.748378009
296,599223.164372194,1926631.25562625,456656.615442029,228328.30774625,3210839.34318672,3395785.61458541,82854566.8115988,7362.93042348046,155833.969715416
297,590268.121684268,1897057.15734524,449705.047497173,224852.523772833,3161882.85029951,3403036.34617419,83008025.1831558,7250.73158878041,153458.371556997
298,581479.678734032,1868022.16888914,442873.444755941,221436.722401266,3113812.01478038,3410176.81518603,83159151.247535,7140.4690118432,151126.06437923
299,572854.161704799,1839515.71058425,436159.747973491,218079.874009128,3066609.49427166,3417208.92454107,83307987.4247286,7032.10935503477,148836.177193537
300,564388.03044642,1811527.4729648,429561.938153623,214780.969098317,3020258.41066316,3424134.5444527,83454575.2880066,6925.61991163064,146587.863278061
301,556077.870782695,1784047.40675645,423078.035501052,211539.017771188,2974742.33081139,3430955.51333703,83598955.5945462,6820.96888433537,144380.306539565
302,547920.38980382,1757065.7185967,416706.099208142,208353.049623923,2930045.25723258,3437673.63800128,83741168.2971276,6718.12466424424,142212.702581421
303,539912.407846596,1730572.85920055,410444.22605296,205222.113045553,2886151.60614566,3444290.69476567,83881252.5789984,6617.05676439172,140084.281870723
304,532050.854623484,1704559.51997955,404290.550265862,202145.275151256,2843046.20002015,3450808.42952144,84019246.8613821,6517.73475576984,137994.28238371
305,524332.761576297,1679016.62085768,398243.241994299,199121.621014756,2800714.24544304,3457228.55890382,84155188.8384119,6420.12938238448,135941.9770298
306,516755.258779527,1653935.30786205,392300.507277091,196150.253655462,2759141.32757413,3463552.770217,84289115.4806162,6324.21131317597,133926.642204344
307,509315.56770821,1629306.94079833,386460.586416577,193230.293224541,2718313.38814766,3469782.72264601,84421063.0697255,6229.95242901333,131947.589109316
308,502010.997941731,1605123.08962325,380721.75371352,190360.876872376,2678216.71815088,3475920.04734217,84551067.2053915,6137.3246961562,130004.135665998
309,494838.942368174,1581375.52695985,375082.316563464,187541.158296736,2638837.94418822,3481966.34802055,84679162.8241273,6046.30067838402,128095.618735731
310,487796.871634549,1558056.21826983,369540.614137114,184770.307082972,2600164.01112447,3487923.20189339,84805384.2258683,5956.85387284029,126221.401741028
311,480882.33222428,1535157.3206712,364095.017466725,182047.508747212,2562182.17910942,3493792.15942815,84929765.0720064,5868.95753475279,124380.846138135
312,474092.940518799,1512671.1713329,358743.927785273,179371.963905943,2524880.00354292,3499574.74556347,85052338.4179995,5782.58613532782,122573.345993057
313,467426.379855527,1490590.28304574,353485.77603268,176742.888029125,2488245.32696307,3505272.45994114,85173136.7221107,5697.7143776617,120798.304111257
314,460880.397991974,1468907.34070058,348319.022511609,174159.511268088,2452266.27247225,3510886.77700531,85292191.8509248,5614.31706417724,119055.128814057
315,454452.802260521,1447615.19125439,343242.155411902,171621.077717753,2416931.22664456,3516419.14707368,85409535.1073902,5532.37006836431,117343.256465405
316,448141.457081145,1426706.83965454,338253.690328593,169126.845175636,2382228.83223991,3521870.9965549,85525197.2385053,5451.84948121989,115662.131115109
317,441944.281880177,1406175.44576039,333352.169950901,166676.084986345,2348147.98257782,3527243.72801268,85639208.4393718,5372.73145778384,114011.200866461
318,435859.247234735,1386014.31598606,328536.162812054,164268.081416494,2314677.80744934,3532538.7210599,85751598.3762397,5294.99304722389,112389.936867952
319,429884.372359309,1366216.89839208,323804.262618669,161902.131319392,2281807.66468945,3537757.33274729,85862396.197558,5218.61168738641,110797.821318284
320,424017.723125092,1346776.77912828,319155.087810378,159577.543914852,2249527.1339786,3542900.89774916,85971630.5402258,5143.56500187144,109234.342667773
321,418257.410043703,1327687.67863452,314587.281071099,157293.640544833,2217826.01029416,3547970.72858804,86079329.5366458,5069.83083887957,107698.996420041
322,412601.58505986,1308943.44397051,310099.508121205,155049.754069522,2186694.2912211,3552968.11652371,86185520.8366715,4997.38793566916,106191.300025687
323,407048.440161016,1290538.04637841,305690.457440909,152845.228729025,2156122.17270936,3557894.33160273,86290231.6102722,4926.21507901652,104710.773600742
324,401596.205422836,1272465.57700308,301358.83965266,150679.419834564,2126100.04191314,3562750.62301892,86393488.5571705,4856.29141619196,103256.946898237
325,396243.146887343,1254720.24191472,297103.386759037,148551.69338743,2096618.46894853,3567538.21960511,86495317.9192634,4787.59658619203,101829.362092912
326,390987.56521392,1237296.35939559,292922.851790015,146461.425902609,2067668.20230214,3572258.32994533,86595745.4843809,4720.11034021853,100427.565117508
327,385827.793862188,1220188.35546066,288816.008111085,144408.004062845,2039240.16149678,3576912.14284071,86694796.5978823,4653.81289537763,99051.1135013849
328,380762.197579013,1203390.76022634,284781.648877047,142390.82444554,2011325.43112794,3581500.82763273,86792496.1709158,4588.68479202269,97699.5730335116
329,375789.170712096,1186898.20368069,280818.586361301,140409.293187392,1983915.25394148,3586025.53462576,86888868.6907739,4524.70699302666,96372.5198581368
330,370907.124309009,1170705.37387116,276925.642871845,138462.821442399,1957000.96249441,3590487.40364095,86983938.4036878,4461.86901519028,95069.7129138261
331,366114.53795043,1154807.19146555,273101.689827544,136550.844919995,1930574.26416352,3594887.52596524,87077728.5073553,4400.12232428836,93790.1036675274
332,361409.855975707,1139198.46280503,269345.570697776,134672.785354867,1904626.67483338,3599227.01890847,87170262.7360225,4339.49294323847,92534.2286672294
333,356791.612014735,1123874.29856282,265656.194443738,132828.097227614,1879150.2022489,3603506.93489459,87261563.4297304,4279.91598611651,91300.6937078834
334,352258.297274324,1108829.67196853,262032.43733144,131016.218671239,1854136.62524554,3607728.35672843,87351653.5596201,4221.42183383834,90090.1298897415
335,347808.467778867,1094059.7810111,258473.223872415,129236.611941511,1829578.08460389,3611892.31846727,87440555.0474009,4163.96173883835,88901.4877807647
336,343440.704896331,1079559.91502374,254977.497121182,127488.748565686,1805466.86560694,3615999.83438859,87528289.3809946,4107.51592131797,87734.3335937262
337,339153.580938245,1065325.34064786,251544.193426353,125772.096718072,1781795.21173053,3620051.92313273,87614878.1277798,4052.08874414768,86588.7467851937
338,334945.705896208,1051351.45721821,248172.277347575,124086.138678491,1758555.57914048,3624049.57407507,87700342.2221958,3997.65094233956,85464.0944159329
339,330815.707787101,1037633.73503441,244860.727944755,122430.363976897,1735740.53474316,3627993.75957665,87784702.2246005,3944.1855015764,84360.0024047047
340,326762.242181534,1024167.74384649,241608.545354576,120804.27268163,1713342.80406423,3631885.42929983,87867978.2027317,3891.66972318152,83275.9781312346
341,322783.952879277,1010949.02312519,238414.721642921,119207.360825632,1691355.05847302,3635725.53783916,87950190.3161481,3840.10853932891,82212.1134163886
342,318879.524149044,997973.257994831,235278.280752268,117639.140380142,1669770.20327628,3639515.00583915,88031357.994436,3789.4679999873,81167.6782879084
343,315047.643233075,985236.152882746,232198.249877533,116099.124942617,1648581.17093597,3643254.74758342,88111500.5198895,3739.74174427008,80142.5254535228
344,311287.009207497,972733.461937023,229173.66652856,114586.83326798,1627780.97094106,3646945.66390045,88190636.8780015,3690.91631703032,79136.3581120223
345,307596.391965649,960461.180853332,226203.622178758,113101.811092934,1607363.00609067,3650588.60142315,88268784.8998971,3642.93752270658,78148.0218955576
346,303974.485439709,948415.068805262,223287.153986572,111643.576996701,1587320.28522824,3654184.45355506,88345963.3900015,3595.85213190317,77178.4901043922
347,300420.039029551,936591.075866015,220423.341667253,110211.670836908,1567646.12739973,3657734.06997097,88422190.2186171,3549.61641590949,76226.8286155611
348,296931.821623857,924985.229950757,217611.282182194,108805.64109425,1548333.97485106,3661238.27917409,88497482.7971885,3504.20920312544,75292.5785714835
349,293508.598257684,913593.555003604,214850.070944916,107425.035475487,1529377.25968169,3664697.90712066,88571858.4707012,3459.62794657191,74375.6735126823
350,290149.179139428,902412.232596183,212138.838863179,106069.4194345,1510769.67003329,3668113.74242739,88645333.7868922,3415.83530672174,73475.3161909431
351,286852.323411754,891437.288798585,209476.680993927,104738.34049976,1492504.63370403,3671486.60215045,88717925.8778809,3372.85972306225,72592.0909887254
352,283616.854397877,880664.970847463,206862.742555075,103431.371280224,1474575.93908064,3674817.25165264,88789650.7761671,3330.64950219169,71724.8982862234
353,280441.580629674,870091.48699893,204296.15953394,102148.079769551,1456977.3069321,3678106.46013616,88860524.5817076,3289.20848352509,70873.8055404425
354,277325.32854394,859713.113707199,201776.083255634,100888.041630297,1439702.56713707,3681354.97768937,88930562.9799952,3248.5175532084,70038.3982876688
355,274266.935579081,849526.173190652,199301.675306409,99650.8376555875,1422745.62173173,3684563.53974013,88999781.3351252,3208.56205075607,69218.3551299572
356,271265.253521834,839527.043515096,196872.109890478,98436.0549475284,1406100.46187494,3687732.8650694,89068194.6487241,3169.32532927347,68413.3135989308
357,268319.118559903,829712.061373428,194486.551576972,97243.2757906858,1389761.00730099,3690863.67581436,89135817.9780409,3130.81074496079,67623.3293167949
358,265427.400041902,820077.679900531,192144.191535279,96072.095769753,1373721.36724747,3693956.6647441,89202665.75199,3092.98892973317,66847.7739490718
359,262588.971402043,810620.373432287,189844.225638114,94922.1128210875,1357975.68329353,3697012.51481251,89268752.1786132,3055.85006841039,66086.4266232252
360,259802.708427873,801336.63178042,187585.853237277,93792.9266205895,1342518.12006616,3700031.90048099,89334091.2738746,3019.38566847844,65339.0952614248
361,257067.499416732,792222.992459548,185368.28454981,92684.1422767796,1327342.91870287,3703015.48104193,89398696.721825,2983.58056094358,64605.4479503334
362,254382.254391462,783276.068335169,183190.746944828,91595.3734742149,1312444.44314567,3705963.89551402,89462581.7686615,2948.41447208682,63885.0468365103
363,251745.862264217,774492.4129595,181052.454209504,90526.2271064824,1297816.9565397,3708877.78871498,89525759.7647365,2913.89320096374,63177.996075049
364,249157.246096366,765868.692043563,178952.645657551,89476.3228304377,1283454.90662792,3711757.77875424,89588243.49007,2879.9900392564,62483.7253334969
365,246615.329602843,757401.580374937,176890.562671954,88445.2813375743,1269352.75398731,3714604.47566955,89650045.5388214,2846.6969153122,61802.0487513393
366,244119.025067337,749087.721759533,174865.43944604,87432.7197245546,1255504.90599746,3717418.48965081,89711178.4901016,2814.01398126595,61132.9512802809
367,241667.317700902,740923.988225395,172876.562100398,86438.2810516734,1241906.14907837,3720200.3844023,89771653.9475994,2781.89475149056,60475.4574977458
368,239259.159725487,732907.154169742,170923.194401977,85461.5972024049,1228551.10549961,3722950.73592756,89831483.7507992,2750.35152525268,59829.8031998128
369,236893.509495614,725034.016427667,169004.605121477,84502.3025620994,1215434.43360686,3725670.11055827,89890679.5210235,2719.37463071477,59195.770224303
370,234569.338412318,717301.412856016,167120.072129709,83560.0360661621,1202550.8594642,3728359.06254883,89949252.6130211,2688.95199055737,58573.0919976234
371,232285.637896951,709706.243988623,165268.887380098,82634.4436913053,1189895.21295698,3731018.13033775,90007214.0389656,2659.06778891571,57961.4259444773
372,230041.399191644,702245.409835624,163450.342384968,81725.1711936911,1177462.32260593,3733647.84743709,90064574.6897489,2629.71709934156,57360.6507833451
373,227835.643014786,694915.900188857,161663.748839287,80831.8744208032,1165247.16646373,3736248.72758224,90121345.0339173,2600.88014514884,56770.3441683501
374,225667.407495683,687714.755397683,159908.429523998,79954.2147631131,1153244.80718048,3738821.27217989,90177535.2703908,2572.54459765041,56190.2364734709
375,223535.749413873,680639.07246319,158183.719868786,79091.8599354638,1141450.40168131,3741365.96885897,90233155.2996353,2544.69667908549,55620.0292445272
376,221439.698055935,673685.859566798,156488.934398751,78244.467200404,1129858.95922189,3743883.31646673,90288215.2299799,2517.34760775557,55059.9303446263
377,219378.364706791,666852.372782389,154823.443833681,77411.7219178291,1118465.90324069,3746373.76926196,90342724.2473955,2490.45279522985,54509.0174155384
378,217350.798094829,660135.669794855,153186.572797602,76593.2863997504,1107266.32708704,3748837.81178219,90396692.1336734,2464.04252022924,53967.8862779289
379,215356.117914757,653533.021157544,151577.693996937,75788.8469993811,1096255.68006862,3751275.89002219,90450127.8704447,2438.07824000344,53435.7367713451
380,213393.453909829,647041.721163065,149996.184829415,74998.0924155842,1085429.45231789,3753688.44406167,90503040.3034672,2412.55403947691,52912.4330224544
